gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,3404,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4370,1,68.2039,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,641.09,993.27
gfx950,256,3404,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,137,1,6.3026,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,212.37,1859.82
gfx950,256,3404,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,315.1556,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1308.12,721.63
gfx950,256,3501,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,622,1,6.3244,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,217.67,1904.46
gfx950,256,3501,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,153.5052,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1171.83,825.16
gfx950,256,3501,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,81.391,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,947.19,1019.34
gfx950,256,3501,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,156.7733,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1147.4,807.95
gfx950,256,3501,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,314.1573,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1349.67,733.56
gfx950,256,3669,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,140,1,6.4211,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,224.68,1962.85
gfx950,256,3669,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,161.9045,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1164.35,804.66
gfx950,256,3669,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,84.9783,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,950.73,1010.73
gfx950,256,3669,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,164.1212,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1148.63,793.79
gfx950,256,3669,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,184.5551,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1203.85,781.07
gfx950,256,3669,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1409.9783,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1337.0,588.23
gfx950,256,3839,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,20.2456,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,596.5,1514.58
gfx950,256,3845,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,140,1,6.6308,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,228.01,1989.11
gfx950,256,3986,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,622,1,6.6651,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,235.16,2049.28
gfx950,256,3986,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,429.2149,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1124.72,572.21
gfx950,256,4043,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3466,1,77.0024,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,674.43,1013.61
gfx950,256,4043,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,140,1,6.8682,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,231.47,2016.3
gfx950,256,4043,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,53.8009,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,827.38,1397.38
gfx950,256,4043,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,87.3772,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1018.88,1057.49
gfx950,256,4043,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,165.2114,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1257.36,837.24
gfx950,256,4043,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,190.435,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1285.61,801.7
gfx950,256,4043,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1475.8587,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1407.52,583.77
gfx950,256,4043,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,437.7785,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1118.49,565.08
gfx950,256,4096,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,77.0759,flydsl_hgemm_abf16_wbf16_bf16_t128x128x128x2_ks1_w2x2x1_bias0_ktail0_gm0_pht_gfx950,0.0,682.62,1023.74
gfx950,256,4096,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,1420.5601,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1481.48,609.71
gfx950,256,4096,20480,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,791.4773,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1519.43,657.12
gfx950,256,4154,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3459,1,77.8761,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,685.17,1025.23
gfx950,256,4154,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,35,1,7.2195,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,226.25,1969.35
gfx950,256,4154,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,171.456,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1244.83,820.66
gfx950,256,4154,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,93.0075,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,983.48,1014.25
gfx950,256,4154,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,237.3274,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1059.91,653.95
gfx950,256,4154,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1998.0711,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1068.2,435.98
gfx950,256,4317,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3462,1,79.2835,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0061,699.42,1040.19
gfx950,256,4317,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,43,1,7.173,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,236.65,2057.74
gfx950,256,4317,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,177.6383,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1248.65,811.84
gfx950,256,4317,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,885,1,76.7205,flydsl_gemm2_abf16_wbf16_bf16_t256x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,619.53,1036.61
gfx950,256,4317,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,93.7654,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1013.81,1036.31
gfx950,256,4317,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,207.411,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1260.38,766.18
gfx950,256,4317,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1996.8549,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1110.79,443.26
gfx950,256,4378,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3457,1,80.1982,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0061,701.21,1040.59
gfx950,256,4378,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,29,1,7.3619,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,233.84,2032.52
gfx950,256,4378,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1882.2467,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1195.08,473.04
gfx950,256,4392,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3464,1,79.7695,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,707.23,1049.01
gfx950,256,4392,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,45,1,7.2595,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,237.9,2067.61
gfx950,256,4505,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3459,1,81.1656,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,712.95,1053.42
gfx950,256,4505,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,45,1,7.3174,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,242.09,2102.64
gfx950,256,4505,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,115.0965,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,861.89,872.69
gfx950,256,4533,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,21.7156,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,656.65,1641.14
gfx950,256,4542,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1992,1,81.1314,flydsl_gemm3_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,719.11,1061.22
gfx950,256,4542,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,35,1,7.3437,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,243.2,2111.88
gfx950,256,4542,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,115.8106,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,863.61,872.87
gfx950,256,4542,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2345,1,88.1058,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,567.59,943.19
gfx950,256,4608,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3462,1,81.6774,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,724.68,1067.16
gfx950,256,4608,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,35,1,7.8522,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,230.76,2003.09
gfx950,256,4608,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2027.3708,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1167.82,448.94
gfx950,256,4611,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,38,1,7.3788,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,245.72,2132.95
gfx950,256,4611,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,679,1,83.9957,flydsl_gemm2_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,604.4,1002.38
gfx950,256,4614,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,38,1,7.3883,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,245.56,2131.56
gfx950,256,4614,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,66.3776,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,765.32,1269.15
gfx950,256,4614,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,290.9983,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,960.15,569.35
gfx950,256,4617,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,35,1,7.45,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,243.69,2115.25
gfx950,256,4617,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3039,1,116.136,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,875.41,881.66
gfx950,256,4617,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,127,1,76.1637,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,667.42,1106.71
gfx950,256,4620,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,29,1,7.5929,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,239.26,2076.75
gfx950,256,4652,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2982,1,95.5988,flydsl_gemm3_abf16_wbf16_bf16_t64x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,625.06,919.18
gfx950,256,4652,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,264,1,7.559,flydsl_gemm2_abf16_wbf16_bf16_t256x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,242.0,2100.16
gfx950,256,4652,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,117.3482,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,872.94,877.75
gfx950,256,4875,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,35,1,7.5774,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,252.98,2193.0
gfx950,256,4875,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,120.8449,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,888.31,884.47
gfx950,256,4875,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,21.3652,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,717.78,1782.79
gfx950,256,4875,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2747,1,91.9979,flydsl_gemm3_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,583.43,960.74
gfx950,256,4992,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,43,1,8.0649,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,243.39,2108.72
gfx950,256,4992,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,6401,0,111.9619,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob_4g_safe,0.0,981.8,972.84
gfx950,256,4992,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,131.1255,native,0.0,1152.68,937.49
gfx950,256,4992,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,opus,6400,0,40.0576,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob_4g_safe,0.0,882.05,1133.78
gfx950,256,4992,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,179.4154,native,0.0,1148.78,789.27
gfx950,256,4992,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,21.6403,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,725.66,1798.88
gfx950,256,4992,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,231.6618,native,0.0,1107.17,685.17
gfx950,256,4992,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,325.722,native,0.0,1381.55,689.21
gfx950,256,4992,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,65.9221,native,0.0,833.74,1368.94
gfx950,256,4992,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,108.8034,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1010.3,1001.08
gfx950,256,4992,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,234.6843,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1288.08,742.67
gfx950,256,4992,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,1795.9093,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1428.19,525.19
gfx950,256,4992,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,440.4349,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1372.7,628.97
gfx950,256,5041,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,43,1,8.0601,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,245.93,2130.2
gfx950,256,5041,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,121.2639,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,915.39,905.25
gfx950,256,5041,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,270.6672,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1127.8,648.06
gfx950,256,5150,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3266,1,102.7161,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,644.03,933.68
gfx950,256,5150,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,43,1,7.744,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,261.5,2264.0
gfx950,256,5150,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,122.7407,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,923.93,909.81
gfx950,256,5150,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,77.7752,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,729.05,1192.55
gfx950,256,5169,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3266,1,102.6837,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,646.61,936.96
gfx950,256,5169,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,43,1,7.6599,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,265.35,2297.11
gfx950,256,5169,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,118.7594,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,958.42,943.1
gfx950,256,5193,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3266,1,103.2074,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,646.31,935.96
gfx950,256,5193,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,43,1,8.0922,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,252.34,2184.27
gfx950,256,5193,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,83.5754,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,684.11,1117.95
gfx950,256,5193,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,121.9884,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,937.39,921.56
gfx950,256,5193,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,292.8125,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1073.94,610.88
gfx950,256,5193,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2056.541,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1297.41,467.04
gfx950,256,5489,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,442,1,8.8333,flydsl_gemm2_abf16_wbf16_bf16_t64x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,244.34,2112.53
gfx950,256,5489,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,81.0002,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,746.1,1211.5
gfx950,256,5489,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,295.9449,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1123.14,627.2
